filecode,inputLine,SecType,Symbol,Underlying,Expiry,Strike,O_Type,Trade_Time,TotalQ,Lot_Time,Exchange,Q,Price,Proceeds,CommTax,Basis,Realized_PL,Multi,Codes,1675,Account
09S,1379,O,AAPL 17NOV12 660.0 C,AAPL,2012-11-17,660,C,2012-08-03 11:56:29,-1,,CBOE,-1,18.7,1870,-1.1,-1868.9,0,100,O,O,IB9048
09S,1380,O,LNKD 18JAN14 125.0 C,LNKD,2014-01-18,125,C,2012-08-03 14:49:19,-1,,BATS,-1,19.9,1990,-0.35,-1989.65,0,100,O,O,IB9048
09S,1381,S,ARNA,ARNA,,,,2012-08-03 14:54:32,500,,ISLAND,100,7.42,-742,-0.5,742.5,0,1,P;O,O,IB9048
09S,1382,S,ARNA,ARNA,,,,2012-08-03 14:54:32,500,,ISLAND,400,7.42,-2968,-0.25,2968.25,0,1,P;O,O,IB9048
09S,1383,S,ANR,ANR,,,,2012-08-06 11:15:34,300,,NYSE,300,6.75,-2025,-0.66,2025.66,0,1,O,O,IB9048
09S,1384,S,ANR,ANR,,,,2012-08-07 09:32:36,-300,,IBKRATS,-300,7.02,2106,-0.71,-2025.66,79.63,1,LI;C,CS,IB9048
09S,1385,S,ANR,ANR,,,,2012-08-07 09:32:36,-300,2012-08-06 11:15:34,IBKRATS,300,6.752203,2106,-0.71,2025.66,79.63,1,LI;C;ST,C,IB9048
09S,1386,S,ATML,ATML,,,,2012-08-07 09:59:02,-300,,ARCA,-200,5.86,1172,-0.35,-1090.32,81.33,1,P;LI;C,CS,IB9048
09S,1387,S,ATML,ATML,,,,2012-08-07 09:59:02,-300,2012-08-02 08:09:01,ARCA,200,5.451603,781.3333333,-0.233333333,1090.32,81.33,1,P;LI;C;ST,C,IB9048
09S,1388,S,ATML,ATML,,,,2012-08-07 09:59:02,-300,,ARCA,-100,5.86,586,-0.17,-545.16,40.67,1,P;LI;C,CS,IB9048
09S,1389,S,ATML,ATML,,,,2012-08-07 09:59:02,-300,2012-08-02 08:09:01,ARCA,100,5.451603,195.3333333,-0.056666667,545.16,40.67,1,P;LI;C;ST,C,IB9048
09S,1390,S,ATML,ATML,,,,2012-08-07 11:27:49,-200,,ISLAND,-200,6.01,1202,-0.33,-1090.32,111.35,1,LI;C,CS,IB9048
09S,1391,S,ATML,ATML,,,,2012-08-07 11:27:49,-200,2012-08-02 08:09:01,ISLAND,200,5.451603,1202,-0.33,1090.32,111.35,1,LI;C;ST,C,IB9048
09S,1392,S,ATML,ATML,,,,2012-08-07 11:43:25,-200,,ISLAND,-200,6.06,1212,-0.33,-1090.32,121.35,1,LI;C,CS,IB9048
09S,1393,S,ATML,ATML,,,,2012-08-07 11:43:25,-200,2012-08-02 08:09:01,ISLAND,200,5.451603,1212,-0.33,1090.32,121.35,1,LI;C;ST,C,IB9048
09S,1394,S,ANR,ANR,,,,2012-08-08 07:51:14,-300,,ARCA,-300,7.22,2166,-0.53,-2028.66,136.81,1,LI;C,CS,IB9048
09S,1395,S,ANR,ANR,,,,2012-08-08 07:51:14,-300,2012-07-31 09:48:18,ARCA,300,6.762203,2166,-0.53,2028.66,136.81,1,LI;C;ST,C,IB9048
09S,1396,S,ANR,ANR,,,,2012-08-08 10:52:09,300,,ISLAND,300,6.27,-1881,-0.45,1881.45,0,1,O,O,IB9048
09S,1397,S,ANR,ANR,,,,2012-08-08 10:56:20,-300,,NYSE,-300,6.62,1986,-0.71,-1881.45,103.84,1,LI;C,CS,IB9048
09S,1398,S,ANR,ANR,,,,2012-08-08 10:56:20,-300,2012-08-08 10:52:09,NYSE,300,6.271503,1986,-0.71,1881.45,103.84,1,LI;C;ST,C,IB9048
09S,1399,S,ANR,ANR,,,,2012-08-08 14:39:13,300,,NYSE,300,6.31,-1893,-0.66,1893.66,0,1,O,O,IB9048
09S,1400,S,ANR,ANR,,,,2012-08-08 15:25:05,300,,ISLAND,300,6.27,-1881,-0.45,1881.45,0,1,O,O,IB9048
09S,1401,S,ANR,ANR,,,,2012-08-08 15:25:11,100,,NYSE,100,6.2,-620,-0.57,620.57,0,1,O,O,IB9048
09S,1402,S,ANR,ANR,,,,2012-08-09 09:43:14,200,,NYSE,200,6.2,-1240,-0.44,1240.44,0,1,O,O,IB9048
09S,1403,S,ANR,ANR,,,,2012-08-09 10:39:05,-300,,NYSE,-300,6.62,1986,-0.71,-1861.01,124.28,1,LI;C,CS,IB9048
09S,1404,S,ANR,ANR,,,,2012-08-09 10:39:05,-300,2012-08-09 09:43:14,NYSE,200,6.202203,1324,-0.473333333,1240.44,83.09,1,LI;C;ST,C,IB9048
09S,1405,S,ANR,ANR,,,,2012-08-09 10:39:05,-300,2012-08-08 15:25:11,NYSE,100,6.205706,441.3333333,-0.157777778,620.57,41.19,1,LI;C;ST;ST,C,IB9048
09S,1406,S,ANR,ANR,,,,2012-08-09 11:06:29,-300,,NYSE,-300,6.92,2076,-0.71,-1881.45,193.84,1,LI;C,CS,IB9048
09S,1407,S,ANR,ANR,,,,2012-08-09 11:06:29,-300,2012-08-08 15:25:05,NYSE,300,6.271503,2076,-0.71,1881.45,193.84,1,LI;C;ST,C,IB9048
09S,1408,S,ALXA,ALXA,,,,2012-08-09 11:57:45,600,,ARCA,600,2.99,-1794,-0.96,1794.96,0,1,O,O,IB9048
09S,1409,S,ALXA,ALXA,,,,2012-08-09 11:57:45,600,,ISLAND,600,2.99,-1794,-0.9,1794.9,0,1,O,O,IB9048
09S,1410,S,ALXA,ALXA,,,,2012-08-09 11:58:25,600,,ISLAND,600,2.98,-1788,-0.9,1788.9,0,1,O,O,IB9048
09S,1411,S,ANR,ANR,,,,2012-08-09 14:14:35,-300,,NYSE,-300,7.22,2166,-0.71,-1893.66,271.63,1,LI;C,CS,IB9048
09S,1412,S,ANR,ANR,,,,2012-08-09 14:14:35,-300,2012-08-08 14:39:13,NYSE,300,6.312203,2166,-0.71,1893.66,271.63,1,LI;C;ST,C,IB9048
09S,1413,S,ANR,ANR,,,,2012-08-14 09:55:33,300,,NYSE,300,7.01,-2103,-0.66,2103.66,0,1,O,O,IB9048
09S,1414,S,ARNA,ARNA,,,,2012-08-14 13:33:53,-300,,ISLAND,-20,7.89,157.8,-0.66,-148.41,8.72,1,P;LI;C,CS,IB9048
09S,1415,S,ARNA,ARNA,,,,2012-08-14 13:33:53,-300,2012-08-03 14:54:32,ISLAND,20,7.420627,10.52,-0.044,148.41,8.72,1,P;LI;C;ST,C,IB9048
09S,1416,S,ARNA,ARNA,,,,2012-08-14 13:33:53,-300,,ISLAND,-280,7.89,2209.2,0.16,-2077.78,131.58,1,P;LI;C,CS,IB9048
09S,1417,S,ARNA,ARNA,,,,2012-08-14 13:33:53,-300,2012-08-03 14:54:32,ISLAND,280,7.420627,2061.92,0.149333333,2077.78,131.58,1,P;LI;C;ST,C,IB9048
09S,1418,S,ARNA,ARNA,,,,2012-08-14 15:25:30,-200,,ISLAND,-100,8.27,827,-0.52,-742.06,84.42,1,P;LI;C,CS,IB9048
09S,1419,S,ARNA,ARNA,,,,2012-08-14 15:25:30,-200,2012-08-03 14:54:32,ISLAND,100,7.420627,413.5,-0.26,742.06,84.42,1,P;LI;C;ST,C,IB9048
09S,1420,S,ARNA,ARNA,,,,2012-08-14 15:25:30,-200,,IBKRATS,-100,8.27,827,0.18,-742.5,84.68,1,P;LI;C,CS,IB9048
09S,1421,S,ARNA,ARNA,,,,2012-08-14 15:25:30,-200,2012-08-03 14:54:32,IBKRATS,100,7.425006,413.5,0.09,742.5,84.68,1,P;LI;C;ST,C,IB9048
09S,1422,S,ANR,ANR,,,,2012-08-15 09:39:40,300,,NYSE,300,6.61,-1983,-0.66,1983.66,0,1,O,O,IB9048
09S,1423,S,ARNA,ARNA,,,,2012-08-16 09:44:19,200,,ISLAND,200,7.88,-1576,-0.3,1576.3,0,1,O,O,IB9048
09S,1424,O,AAPL 17NOV12 720.0 C,AAPL,2012-11-17,720,C,2012-08-17 12:15:48,-1,,NASDAQOM,-1,10.25,1025,-0.64,-1024.36,0,100,O,O,IB9048
09S,1425,S,ANR,ANR,,,,2012-08-20 09:35:49,200,,NYSE,200,6.41,-1282,-0.44,1282.44,0,1,O,O,IB9048
09S,1426,S,ANR,ANR,,,,2012-08-21 09:30:11,-200,,NYSE,-200,6.62,1324,-0.47,-1282.44,41.09,1,LI;C,CS,IB9048
09S,1427,S,ANR,ANR,,,,2012-08-21 09:30:11,-200,2012-08-20 09:35:49,NYSE,200,6.412203,1324,-0.47,1282.44,41.09,1,LI;C;ST,C,IB9048
09S,1428,S,ANR,ANR,,,,2012-08-21 10:18:29,-300,,NYSE,-300,6.92,2076,-0.71,-1983.66,91.63,1,LI;C,CS,IB9048
09S,1429,S,ANR,ANR,,,,2012-08-21 10:18:29,-300,2012-08-15 09:39:40,NYSE,300,6.612203,2076,-0.71,1983.66,91.63,1,LI;C;ST,C,IB9048
09S,1430,S,ANR,ANR,,,,2012-08-22 10:30:02,-300,,NYSE,-300,7.22,2166,-0.71,-2103.66,61.63,1,LI;C,CS,IB9048
09S,1431,S,ANR,ANR,,,,2012-08-22 10:30:02,-300,2012-08-14 09:55:33,NYSE,300,7.012203,2166,-0.71,2103.66,61.63,1,LI;C;ST,C,IB9048
09S,1432,S,ARNA,ARNA,,,,2012-08-22 12:20:46,-200,,ARCA,-100,8.62,862,-0.53,-788.15,73.32,1,P;LI;C,CS,IB9048
09S,1433,S,ARNA,ARNA,,,,2012-08-22 12:20:46,-200,2012-08-16 09:44:19,ARCA,100,7.881503,431,-0.265,788.15,73.32,1,P;LI;C;ST,C,IB9048
09S,1434,S,ARNA,ARNA,,,,2012-08-22 12:20:46,-200,,ARCA,-100,8.62,862,0.17,-788.15,74.02,1,P;LI;C,CS,IB9048
09S,1435,S,ARNA,ARNA,,,,2012-08-22 12:20:46,-200,2012-08-16 09:44:19,ARCA,100,7.881503,431,0.085,788.15,74.02,1,P;LI;C;ST,C,IB9048
09S,1436,S,ANR,ANR,,,,2012-08-23 09:58:10,300,,NYSE,300,6.91,-2073,-0.66,2073.66,0,1,O,O,IB9048
09S,1437,S,ARNA,ARNA,,,,2012-08-27 12:11:12,-200,,ARCA,-50,9.12,456,-0.62,-384.08,71.3,1,P;LI;C,CS,IB9048
09S,1438,S,ARNA,ARNA,,,,2012-08-27 12:11:12,-200,2012-08-02 13:36:08,ARCA,10,7.681603,22.8,-0.031,76.82,14.26,1,P;LI;C;ST,C,IB9048
09S,1439,S,ARNA,ARNA,,,,2012-08-27 12:11:12,-200,2012-08-02 13:36:08,ARCA,40,7.681603,4.56,-0.0062,307.26,57.04,1,P;LI;C;ST;ST,C,IB9048
09S,1440,S,ARNA,ARNA,,,,2012-08-27 12:11:23,-200,,ARCA,-150,9.12,1368,0.25,-1152.24,216.01,1,P;LI;C,CS,IB9048
09S,1441,S,ARNA,ARNA,,,,2012-08-27 12:11:23,-200,2012-08-02 13:36:08,ARCA,150,7.681603,1026,0.1875,1152.24,216.01,1,P;LI;C;ST,C,IB9048
09S,1442,S,ALXA,ALXA,,,,2012-08-28 14:02:39,-500,,ARCA,-500,4.55,2275,-0.85,-2010.75,263.4,1,C,CS,IB9048
09S,1443,S,ALXA,ALXA,,,,2012-08-28 14:02:39,-500,2012-07-09 00:00:00,ARCA,500,4.021503,2275,-0.85,2010.75,263.4,1,C;ST,C,IB9048
09S,1444,O,AAPL 20OCT12 660.0 C,AAPL,2012-10-20,660,C,2012-08-29 13:51:19,1,,CBOE2,1,35.74,-3574,-0.69,1248.91,-2325.78,100,LI;C,CS,IB9048
09S,1445,O,AAPL 20OCT12 660.0 C,AAPL,2012-10-20,660,C,2012-08-29 13:51:19,1,2012-08-03 11:55:50,CBOE2,-1,12.489128,-3574,-0.69,-1248.91,-2325.78,100,LI;C;ST,C,IB9048
09S,1446,O,AAPL 22DEC12 660.0 C,AAPL,2012-12-22,660,C,2012-08-29 13:51:19,-1,,CBOE2,-1,50.74,5074,-0.8,-5073.2,0,100,O,O,IB9048
09S,1447,O,AAPL 17NOV12 660.0 C,AAPL,2012-11-17,660,C,2012-08-29 15:35:12,2,,CBOE2,2,43.66,-8732,-0.78,3738.24,-4994.54,100,LI;C,CS,IB9048
09S,1448,O,AAPL 17NOV12 660.0 C,AAPL,2012-11-17,660,C,2012-08-29 15:35:12,2,2012-08-03 11:56:29,CBOE2,-1,18.688989,-4366,-0.39,-1868.9,-2497.49,100,LI;C;ST,C,IB9048
09S,1449,O,AAPL 17NOV12 660.0 C,AAPL,2012-11-17,660,C,2012-08-29 15:35:12,2,2012-08-03 11:52:25,CBOE2,-1,18.693389,-2183,-0.195,-1869.34,-2497.05,100,LI;C;ST;ST,C,IB9048
09S,1450,O,AAPL 22DEC12 660.0 C,AAPL,2012-12-22,660,C,2012-08-29 15:35:12,-2,,CBOE2,-2,49.96,9992,-1,-9991,0,100,O,O,IB9048
09S,1451,O,AXL 19JAN13 12.5 C,AXL,2013-01-19,12.5,C,2012-09-05 14:40:46,-6,,CBOE,-6,0.85,510,-4.57,-505.43,0,100,O,O,IB9048
09S,1452,S,ARNA,ARNA,,,,2012-09-06 11:14:01,200,,ISLAND,200,8.61,-1722,-0.32,1722.32,0,1,O,O,IB9048
09S,1453,O,LNKD 18JAN14 150.0 C,LNKD,2014-01-18,150,C,2012-09-06 13:11:43,-1,,BATS,-1,13.5,1350,-0.34,-1349.66,0,100,O,O,IB9048
09S,1454,O,LNKD 18JAN14 150.0 C,LNKD,2014-01-18,150,C,2012-09-06 13:29:30,-1,,BATS,-1,14,1400,-0.34,-1399.66,0,100,O,O,IB9048
09S,1455,S,ARNA,ARNA,,,,2012-09-07 09:44:49,200,,ARCA,200,8.61,-1722,-0.32,1722.32,0,1,O,O,IB9048
09S,1456,O,C 17NOV12 35.0 C,C,2012-11-17,35,C,2012-09-07 14:34:46,-4,,CBOE,-4,0.83,332,-3.04,-328.96,0,100,O,O,IB9048
09S,1457,S,ANR,ANR,,,,2012-09-10 09:52:43,-300,,NYSE,-300,7.27,2181,-0.71,-2073.66,106.63,1,LI;C,CS,IB9048
09S,1458,S,ANR,ANR,,,,2012-09-10 09:52:43,-300,2012-08-23 09:58:10,NYSE,300,6.912203,2181,-0.71,2073.66,106.63,1,LI;C;ST,C,IB9048
09S,1459,S,ANR,ANR,,,,2012-09-10 12:09:26,300,,NYSE,100,7.11,-711,-0.57,711.57,0,1,P;O,O,IB9048
09S,1460,S,ANR,ANR,,,,2012-09-10 12:09:26,300,,NYSE,200,7.11,-1422,-0.09,1422.09,0,1,P;O,O,IB9048
09S,1461,S,ANR,ANR,,,,2012-09-11 10:07:29,-300,,NYSE,-200,7.28,1456,-0.47,-3652.61,0,1,P;C,CS,IB9048
09S,1462,S,ANR,ANR,,,,2012-09-11 10:07:29,-300,2012-03-16 00:00:00,NYSE,200,18.263058,970.6666667,-0.313333333,3652.61,-2197.08,1,P;C;ST,C,IB9048
09S,1463,S,ANR,ANR,,,,2012-09-11 10:07:46,-300,,NYSE,-100,7.28,728,-0.24,-1826.31,0,1,P;C,CS,IB9048
09S,1464,S,ANR,ANR,,,,2012-09-11 10:07:46,-300,2012-03-16 00:00:00,NYSE,100,18.263058,242.6666667,-0.08,1826.31,-1098.54,1,P;C;ST,C,IB9048
09S,1465,S,C,C,,,,2012-09-11 10:38:52,-200,,NYSE,-100,32.61,3261,-0.64,-3004.22,256.14,1,P;C,CS,IB9048
09S,1466,S,C,C,,,,2012-09-11 10:38:52,-200,2011-08-17 00:00:00,NYSE,100,30.042203,1630.5,-0.32,3004.22,256.14,1,P;C;LT,C,IB9048
09S,1467,S,C,C,,,,2012-09-11 10:38:55,-200,,NYSE,-100,32.61,3261,0.06,-3004.22,256.84,1,P;C,CS,IB9048
09S,1468,S,C,C,,,,2012-09-11 10:38:55,-200,2011-08-17 00:00:00,NYSE,100,30.042203,1630.5,0.03,3004.22,256.84,1,P;C;LT,C,IB9048
09S,1469,S,ANR,ANR,,,,2012-09-12 10:28:35,300,,NYSE,300,7.11,-2133,-0.66,2133.66,0,1,O,O,IB9048
09S,1470,S,ARNA,ARNA,,,,2012-09-12 10:37:18,400,,ISLAND,400,8.18,-3272,-0.64,3272.64,0,1,O,O,IB9048
09S,1471,S,ARNA,ARNA,,,,2012-09-12 11:02:48,-200,,ARCA,-200,8.36,1672,-0.36,-2224.61,0,1,C,CS,IB9048
09S,1472,S,ARNA,ARNA,,,,2012-09-12 11:02:48,-200,2012-07-11 00:00:00,ARCA,200,11.12306,1672,-0.36,2224.61,-552.97,1,C;ST,C,IB9048
09S,1473,S,ARNA,ARNA,,,,2012-09-12 11:44:33,-200,,ARCA,-200,8.62,1724,-0.36,-2224.22,0,1,C,CS,IB9048
09S,1474,S,ARNA,ARNA,,,,2012-09-12 11:44:33,-200,2012-07-11 00:00:00,ARCA,200,11.121114,1724,-0.36,2224.22,-500.58,1,C;ST,C,IB9048
09S,1475,S,ANR,ANR,,,,2012-09-12 14:04:23,-300,,NYSE,-300,7.32,2196,-0.71,-2133.66,61.63,1,LI;C,CS,IB9048
09S,1476,S,ANR,ANR,,,,2012-09-12 14:04:23,-300,2012-09-12 10:28:35,NYSE,300,7.112203,2196,-0.71,2133.66,61.63,1,LI;C;ST,C,IB9048
09S,1477,S,ARNA,ARNA,,,,2012-09-12 15:06:34,200,,ISLAND,100,8.35,-835,-0.51,835.51,0,1,P;O,O,IB9048
09S,1478,S,ARNA,ARNA,,,,2012-09-12 15:06:43,200,,ISLAND,100,8.35,-835,0.19,834.81,0,1,P;O,O,IB9048
09S,1479,S,C,C,,,,2012-09-12 16:00:19,-200,,ISLAND,-200,33.66,6732,-0.47,-5922.44,809.09,1,SL;C,CS,IB9048
09S,1480,S,C,C,,,,2012-09-12 16:00:19,-200,2012-05-11 10:51:21,ISLAND,100,29.615706,3366,-0.235,2961.57,404.19,1,SL;C;ST,C,IB9048
09S,1481,S,C,C,,,,2012-09-12 16:00:19,-200,2012-05-11 10:53:02,ISLAND,100,29.6087,1683,-0.1175,2960.87,404.89,1,SL;C;ST;ST,C,IB9048
09S,1482,S,ANR,ANR,,,,2012-09-13 11:19:45,-200,,ISLAND,-200,7.66,1532,-0.35,-3619.18,-2087.53,1,LI;C,CS,IB9048
09S,1483,S,ANR,ANR,,,,2012-09-13 11:19:45,-200,2012-09-10 12:09:26,ISLAND,100,18.095876,766,-0.175,1809.59,-1043.77,1,LI;C;ST,C,IB9048
09S,1484,S,ANR,ANR,,,,2012-09-13 11:19:45,-200,2012-09-10 12:09:26,ISLAND,100,18.095876,383,-0.0875,1809.59,-1043.77,1,LI;C;ST;ST,C,IB9048
09S,1485,S,ANR,ANR,,,,2012-09-14 09:35:23,-200,,ISLAND,-200,8.66,1732,-0.36,-2560.33,-828.69,1,LI;C,CS,IB9048
09S,1486,S,ANR,ANR,,,,2012-09-14 09:35:23,-200,2012-09-10 12:09:26,ISLAND,100,18.101131,866,-0.18,1810.11,-944.29,1,LI;C;ST,C,IB9048
09S,1487,S,ANR,ANR,,,,2012-09-14 09:35:23,-200,2012-07-10 15:07:13,ISLAND,100,7.502203,433,-0.09,750.22,115.6,1,LI;C;ST;ST,C,IB9048
09S,1488,S,ANR,ANR,,,,2012-09-17 09:30:42,200,,NYSE,200,8.19,-1638,-0.84,1638.84,2087.53,1,O,O,IB9048
09S,1489,S,ARNA,ARNA,,,,2012-09-17 15:45:48,-200,,ISLAND,-100,8.62,862,-0.53,-1112.11,0,1,P;C,CS,IB9048
09S,1490,S,ARNA,ARNA,,,,2012-09-17 15:45:48,-200,2012-07-11 00:00:00,ISLAND,100,11.121114,431,-0.265,1112.11,-250.64,1,P;C;ST,C,IB9048
09S,1491,S,ARNA,ARNA,,,,2012-09-17 15:46:00,-200,,ISLAND,-100,8.62,862,0.17,-1112.11,0,1,P;C,CS,IB9048
09S,1492,S,ARNA,ARNA,,,,2012-09-17 15:46:00,-200,2012-07-11 00:00:00,ISLAND,100,11.121114,431,0.085,1112.11,-249.94,1,P;C;ST,C,IB9048
09S,1493,S,ARNA,ARNA,,,,2012-09-18 14:29:27,-200,,ISLAND,-200,9.28,1856,-0.36,-1670.32,185.32,1,LI;C,CS,IB9048
09S,1494,S,ARNA,ARNA,,,,2012-09-18 14:29:27,-200,2012-09-12 15:06:43,ISLAND,100,8.3481,928,-0.18,834.81,93.01,1,LI;C;ST,C,IB9048
09S,1495,S,ARNA,ARNA,,,,2012-09-18 14:29:27,-200,2012-09-12 15:06:34,ISLAND,100,8.355106,464,-0.09,835.51,92.31,1,LI;C;ST;ST,C,IB9048
09S,1496,S,ARNA,ARNA,,,,2012-09-24 15:26:25,200,,ARCA,200,8.51,-1702,-0.32,1702.32,0,1,O,O,IB9048
09S,1497,S,ALXA,ALXA,,,,2012-10-05 10:52:59,-500,,ARCA,-500,5.22,2610,-0.86,-2010.75,598.39,1,C,CS,IB9048
09S,1498,S,ALXA,ALXA,,,,2012-10-05 10:52:59,-500,2012-07-09 00:00:00,ARCA,500,4.021503,2610,-0.86,2010.75,598.39,1,C;ST,C,IB9048
09S,1499,O,ALXA 17NOV12 5.0 P,ALXA,2012-11-17,5,P,2012-10-05 11:43:16,-5,,NASDAQOM,-5,0.7,350,-0.05,-349.95,0,100,O,O,IB9048
09S,1500,O,ALXA 19JAN13 5.0 P,ALXA,2013-01-19,5,P,2012-10-05 12:12:59,-3,,CBOE,-3,1.65,495,-2.29,-492.71,0,100,O,O,IB9048
09S,1501,O,C 19JAN13 40.0 P,C,2013-01-19,40,P,2012-10-05 12:41:16,2,,CBOE,2,5.45,-1090,-1.52,1149.06,57.54,100,LI;C,CS,IB9048
09S,1502,O,C 19JAN13 40.0 P,C,2013-01-19,40,P,2012-10-05 12:41:16,2,2011-05-25 11:58:14,CBOE,-2,5.745275,-1090,-1.52,-1149.06,57.54,100,LI;C;ST,C,IB9048
09S,1503,O,AXL 19JAN13 12.5 C,AXL,2013-01-19,12.5,C,2012-10-05 13:59:06,-2,,CBOE,-2,1.3,260,-1.52,-258.48,0,100,O,O,IB9048
09S,1504,O,C 19JAN13 35.0 P,C,2013-01-19,35,P,2012-10-05 14:10:55,-2,,CBOE,-2,2.49,498,-1.53,-496.47,0,100,O,O,IB9048
09S,1505,S,ARNA,ARNA,,,,2012-10-10 13:27:51,-200,,ARCA,-100,9.28,928,-0.53,-1137.84,0,1,P;SL;C,CS,IB9048
09S,1506,S,ARNA,ARNA,,,,2012-10-10 13:27:51,-200,2012-09-06 11:14:01,ARCA,100,11.3784,464,-0.265,1137.84,-210.37,1,P;SL;C;ST,C,IB9048
09S,1507,S,ARNA,ARNA,,,,2012-10-10 13:28:00,-200,,ARCA,-100,9.28,928,0.17,-1137.45,0,1,P;SL;C,CS,IB9048
09S,1508,S,ARNA,ARNA,,,,2012-10-10 13:28:00,-200,2012-09-06 11:14:01,ARCA,100,11.374507,464,0.085,1137.45,-209.28,1,P;SL;C;ST,C,IB9048
09S,1509,O,C 19JAN13 40.0 P,C,2013-01-19,40,P,2012-10-11 10:24:35,2,,CBOE,2,4.9,-980,-1.52,1149.06,167.54,100,LI;C,CS,IB9048
09S,1510,O,C 19JAN13 40.0 P,C,2013-01-19,40,P,2012-10-11 10:24:35,2,2011-05-25 11:58:14,CBOE,-1,5.745275,-490,-0.76,-574.53,83.77,100,LI;C;ST,C,IB9048
09S,1511,O,C 19JAN13 40.0 P,C,2013-01-19,40,P,2012-10-11 10:24:35,2,2011-05-25 11:58:14,CBOE,-1,5.745275,-245,-0.38,-574.53,83.77,100,LI;C;ST;ST,C,IB9048
09S,1512,O,AAPL 17NOV12 665.0 C,AAPL,2012-11-17,665,C,2012-10-11 13:54:10,1,,NASDAQOM,1,13.75,-1375,-0.68,1718.9,343.22,100,LI;C,CS,IB9048
09S,1513,O,AAPL 17NOV12 665.0 C,AAPL,2012-11-17,665,C,2012-10-11 13:54:10,1,2012-08-03 11:54:47,NASDAQOM,-1,17.189023,-1375,-0.68,-1718.9,343.22,100,LI;C;ST,C,IB9048
09S,1514,O,AAPL 22DEC12 660.0 C,AAPL,2012-12-22,660,C,2012-10-11 14:45:28,3,,CBOE,3,22.55,-6765,-2.28,15064.19,8296.92,100,LI;C,CS,IB9048
09S,1515,O,AAPL 22DEC12 660.0 C,AAPL,2012-12-22,660,C,2012-10-11 14:45:28,3,2012-08-29 15:35:12,CBOE,-2,49.954989,-4510,-1.52,-9991,5479.48,100,LI;C;ST,C,IB9048
09S,1516,O,AAPL 22DEC12 660.0 C,AAPL,2012-12-22,660,C,2012-10-11 14:45:28,3,2012-08-29 13:51:19,CBOE,-1,50.731971,-1503.333333,-0.506666667,-5073.2,2817.44,100,LI;C;ST;ST,C,IB9048
09S,1517,O,C 19JAN13 40.0 P,C,2013-01-19,40,P,2012-10-15 15:06:22,2,,CBOE,2,4.6,-920,-1.52,1149.06,227.54,100,LI;C,CS,IB9048
09S,1518,O,C 19JAN13 40.0 P,C,2013-01-19,40,P,2012-10-15 15:06:22,2,2011-05-25 11:58:14,CBOE,-2,5.745275,-920,-1.52,-1149.06,227.54,100,LI;C;ST,C,IB9048
09S,1519,S,ANR,ANR,,,,2012-10-16 08:04:23,-200,,ARCA,-100,8.66,866,-0.53,-1863.19,-997.72,1,P;LI;C,CS,IB9048
09S,1520,S,ANR,ANR,,,,2012-10-16 08:04:23,-200,2012-09-17 09:30:42,ARCA,100,18.631854,433,-0.265,1863.19,-997.72,1,P;LI;C;ST,C,IB9048
09S,1521,S,ANR,ANR,,,,2012-10-16 08:04:23,-200,,ARCA,-100,8.66,866,0.17,-1863.19,-997.01,1,P;LI;C,CS,IB9048
09S,1522,S,ANR,ANR,,,,2012-10-16 08:04:23,-200,2012-09-17 09:30:42,ARCA,100,18.631854,433,0.085,1863.19,-997.01,1,P;LI;C;ST,C,IB9048
09S,1523,S,ANR,ANR,,,,2012-10-16 09:30:17,200,,NYSE,200,8.51,-1702,-0.84,1702.84,1994.73,1,O,O,IB9048
09S,1524,S,ANR,ANR,,,,2012-10-16 09:32:21,-200,,ISLAND,-200,8.68,1736,-0.36,-3697.57,-1961.93,1,LI;C,CS,IB9048
09S,1525,S,ANR,ANR,,,,2012-10-16 09:32:21,-200,2012-10-16 09:30:17,ISLAND,100,18.491357,868,-0.18,1849.14,-981.32,1,LI;C;ST,C,IB9048
09S,1526,S,ANR,ANR,,,,2012-10-16 09:32:21,-200,2012-10-16 09:30:17,ISLAND,100,18.484351,434,-0.09,1848.44,-980.61,1,LI;C;ST;ST,C,IB9048
09S,1527,S,ANR,ANR,,,,2012-10-16 09:34:10,200,,NYSE,200,8.57,-1714,-0.44,1714.44,1961.93,1,O,O,IB9048
09S,1528,S,ANR,ANR,,,,2012-10-16 09:46:47,-200,,ISLAND,-200,8.68,1736,-0.36,-3676.37,-1940.73,1,LI;C,CS,IB9048
09S,1529,S,ANR,ANR,,,,2012-10-16 09:46:47,-200,2012-10-16 09:34:10,ISLAND,100,18.378351,868,-0.18,1837.84,-970.01,1,LI;C;ST,C,IB9048
09S,1530,S,ANR,ANR,,,,2012-10-16 09:46:47,-200,2012-10-16 09:34:10,ISLAND,100,18.385358,434,-0.09,1838.54,-970.72,1,LI;C;ST;ST,C,IB9048
09S,1531,S,ANR,ANR,,,,2012-10-16 10:45:01,200,,NYSE,200,8.59,-1718,-0.44,1718.44,1940.73,1,O,O,IB9048
09S,1532,S,ARNA,ARNA,,,,2012-10-17 09:42:03,-200,,ARCA,-200,9.72,1944,-0.36,-2222.9,0,1,SL;C,CS,IB9048
09S,1533,S,ARNA,ARNA,,,,2012-10-17 09:42:03,-200,2012-09-07 09:44:49,ARCA,200,11.114513,1944,-0.36,2222.9,-279.27,1,SL;C;ST,C,IB9048
