filecode,Symbol,Trade_Time,Underlying,Expiry,Strike,O_Type,Q,Price,Basis,Realized_PL,Codes,TotalQ,bkrType,yr,inputLine,SecType,Account,bkrGroup
60518S,AMD 19JAN13 7.5 P,3/28/2011 15:53,AMD,2013-01-19 00:00:00,7.50,P,-10,1.315355,-1315.36,-3792.26,ST,10,allocation,12,1,O,IB9048,626
60518S,ATML 19JAN13 12.5 P,3/28/2011 15:59,ATML,2013-01-19 00:00:00,12.50,P,-10,2.892855,-2892.86,-3414.76,ST,10,allocation,12,2,O,IB9048,662
60518S,ATML 19JAN13 12.5 P,3/28/2011 15:59,ATML,2013-01-19 00:00:00,12.50,P,-5,2.892855,-1446.43,-1728.38,ST,10,allocation,12,3,O,IB9048,661
60518S,ATML 19JAN13 12.5 P,3/28/2011 15:59,ATML,2013-01-19 00:00:00,12.50,P,-5,2.892855,-1446.43,-1728.38,ST,10,allocation,12,4,O,IB9048,661
60518S,ATML 19JAN13 12.5 P,3/28/2011 15:59,ATML,2013-01-19 00:00:00,12.50,P,-10,2.892855,-2892.86,-3808.96,ST,10,allocation,12,5,O,IB9048,660
60518S,AMD 19JAN13 7.5 P,4/1/2011 12:14,AMD,2013-01-19 00:00:00,7.50,P,-6,1.406455,-843.87,-2250.69,ST,10,allocation,12,6,O,IB9048,625
60518S,AMD 19JAN13 7.5 P,4/1/2011 12:14,AMD,2013-01-19 00:00:00,7.50,P,-4,1.406455,-562.58,-1500.46,ST,10,allocation,12,7,O,IB9048,625
60518S,CAT 19JAN13 110.0 P,4/1/2011 13:20,CAT,2013-01-19 00:00:00,110.00,P,-2,16.896455,-3379.29,847.84,ST,5,allocation,12,8,O,IB9048,786
60518S,CAT 19JAN13 110.0 P,4/1/2011 13:20,CAT,2013-01-19 00:00:00,110.00,P,-3,16.896455,-5068.94,1271.76,ST,5,allocation,12,9,O,IB9048,786
60518S,BAC 19JAN13 12.5 P,4/4/2011 13:37,BAC,2013-01-19 00:00:00,12.50,P,-4,1.976455,-790.58,27.54,ST,4,allocation,12,10,O,IB9048,699
60518S,BAC 19JAN13 12.5 P,4/4/2011 13:37,BAC,2013-01-19 00:00:00,12.50,P,-4,1.976455,-790.58,11.2,ST,4,allocation,12,11,O,IB9048,698
60518S,BAC 19JAN13 12.5 P,4/4/2011 13:37,BAC,2013-01-19 00:00:00,12.50,P,-4,1.976455,-790.58,7.54,ST,4,allocation,12,12,O,IB9048,697
60518S,BAC,4/4/2011 13:42,BAC,,,,-1000,13.412203,13412.2,-5994.55,ST,-1300,allocation,12,13,S,IB9048,167
60518S,CADX,4/4/2011 13:58,CADX,,,,-500,9.624853,4812.43,-2493.23,LT,-500,allocation,12,14,S,IB9048,194
60518S,CADX,4/4/2011 13:58,CADX,,,,-300,9.624853,2887.46,-1513.85,LT,-300,allocation,12,15,S,IB9048,193
60518S,CADX,4/4/2011 13:58,CADX,,,,-100,9.624853,962.49,-504.81,LT,-100,allocation,12,16,S,IB9048,192
60518S,CADX,4/4/2011 13:58,CADX,,,,-100,9.624853,962.49,-505.51,LT,-100,allocation,12,17,S,IB9048,191
60518S,AGO 19JAN13 15.0 P,4/19/2011 13:23,AGO,2013-01-19 00:00:00,15.00,P,-3,3.446455,-1033.94,506.76,ST,3,allocation,12,18,O,IB9048,617
60518S,AGO 19JAN13 15.0 P,4/19/2011 13:23,AGO,2013-01-19 00:00:00,15.00,P,-4,3.446455,-1378.58,677.36,ST,4,allocation,12,19,O,IB9048,616
60518S,BVSN,4/21/2011 15:18,BVSN,,,,-35,12.6032,441.11,1080.96,ST,-200,allocation,12,20,S,IB9048,180
60518S,BVSN,4/21/2011 15:18,BVSN,,,,-4,12.606703,50.43,123.52,ST,-200,allocation,12,21,S,IB9048,180
60518S,BVSN,4/21/2011 15:18,BVSN,,,,-100,12.625232,1262.52,3086.24,ST,-200,allocation,12,22,S,IB9048,180
60518S,BVSN,4/21/2011 15:18,BVSN,,,,-60,12.626703,757.6,1851.66,ST,-200,allocation,12,23,S,IB9048,180
60518S,BVSN,4/21/2011 15:18,BVSN,,,,-40,12.626703,505.07,1226.98,ST,-50,allocation,12,24,S,IB9048,179
60518S,BVSN,4/21/2011 15:18,BVSN,,,,-10,12.628896,126.29,306.72,ST,-50,allocation,12,25,S,IB9048,179
60518S,BVSN,4/21/2011 15:18,BVSN,,,,-50,12.628896,631.44,1532.91,ST,-50,allocation,12,26,S,IB9048,178
60518S,BVSN,4/21/2011 15:18,BVSN,,,,-63,12.628896,795.62,1888.15,ST,-142,allocation,12,27,S,IB9048,177
60518S,BVSN,4/21/2011 15:40,BVSN,,,,-1,12.621703,12.62,30.87,ST,-200,allocation,12,28,S,IB9048,180
60518S,BVSN,4/26/2011 13:37,BVSN,,,,-79,12.961703,1023.97,2341.39,ST,-142,allocation,12,29,S,IB9048,177
60518S,BVSN,4/26/2011 13:37,BVSN,,,,-43,12.961703,557.35,1274.26,ST,-125,allocation,12,30,S,IB9048,176
60518S,BVSN,4/26/2011 13:37,BVSN,,,,-82,12.961703,1062.86,2429.98,ST,-125,allocation,12,31,S,IB9048,176
60518S,AKAM 19JAN13 35.0 P,5/11/2011 15:58,AKAM,2013-01-19 00:00:00,35.00,P,-1,7.182275,-718.23,272.92,ST,4,allocation,12,32,O,IB9048,620
60518S,AKAM 19JAN13 35.0 P,5/11/2011 15:58,AKAM,2013-01-19 00:00:00,35.00,P,-3,7.182275,-2154.68,818.77,ST,4,allocation,12,33,O,IB9048,620
60518S,AKAM 19JAN13 35.0 P,5/11/2011 15:58,AKAM,2013-01-19 00:00:00,35.00,P,-2,7.182275,-1436.46,535.85,ST,2,allocation,12,34,O,IB9048,619
60518S,AKAM 19JAN13 35.0 P,5/11/2011 15:58,AKAM,2013-01-19 00:00:00,35.00,P,-4,7.182275,-2872.91,1050.01,ST,4,allocation,12,35,O,IB9048,618
60518S,DAR,5/12/2011 11:42,DAR,,,,-0.6667,0.554185,0.37,-0.37,ST,-0.6667,allocation,12,36,S,IB9048,3
60518S,C 19JAN13 40.0 P,5/25/2011 11:58,C,2013-01-19 00:00:00,40.00,P,-2,5.745275,-1149.06,227.54,ST,2,allocation,12,37,O,IB9048,778
60518S,C 19JAN13 40.0 P,5/25/2011 11:58,C,2013-01-19 00:00:00,40.00,P,-1,5.745275,-574.53,83.77,ST,2,allocation,12,38,O,IB9048,777
60518S,C 19JAN13 40.0 P,5/25/2011 11:58,C,2013-01-19 00:00:00,40.00,P,-1,5.745275,-574.53,83.77,ST,2,allocation,12,39,O,IB9048,777
60518S,C 19JAN13 40.0 P,5/25/2011 11:58,C,2013-01-19 00:00:00,40.00,P,-2,5.745275,-1149.06,57.54,ST,2,allocation,12,40,O,IB9048,776
60518S,C 19JAN13 40.0 P,5/25/2011 11:58,C,2013-01-19 00:00:00,40.00,P,-2,5.745275,-1149.06,-852.39,ST,2,allocation,12,41,O,IB9048,775
60518S,AMSC 19JAN13 8.0 P,6/1/2011 13:17,AMSC,2013-01-19 00:00:00,8.00,P,-5,2.444775,-1222.39,-1402.42,ST,5,allocation,12,42,O,IB9048,628
60518S,AMSC 19JAN13 8.0 P,6/1/2011 13:17,AMSC,2013-01-19 00:00:00,8.00,P,-3,2.444775,-733.43,-856.45,ST,7,allocation,12,43,O,IB9048,627
60518S,AMSC 19JAN13 8.0 P,6/1/2011 14:33,AMSC,2013-01-19 00:00:00,8.00,P,-4,2.492775,-997.11,-1122.73,ST,7,allocation,12,44,O,IB9048,627
60518S,AFL,7/20/2011 12:44,AFL,,,,-100,45.402203,4540.22,471.11,ST,-100,allocation,12,45,S,IB9048,14
60518S,AAPL 19JAN13 350.0 P,8/15/2011 11:21,AAPL,2013-01-19 00:00:00,350.00,P,-2,47.745658,-9549.13,6298.52,ST,2,allocation,12,46,O,IB9048,599
60518S,AAPL 19JAN13 350.0 P,8/15/2011 11:21,AAPL,2013-01-19 00:00:00,350.00,P,-2,47.745658,-9549.13,6277.68,ST,2,allocation,12,47,O,IB9048,598
60518S,C,8/17/2011,C,,,,-200,30.042203,6008.44,1809.14,LT,-200,allocation,12,48,S,IB9048,190
60518S,C,8/17/2011,C,,,,-100,30.042203,3004.22,256.84,LT,-100,allocation,12,49,S,IB9048,188
60518S,C,8/17/2011,C,,,,-100,30.042203,3004.22,256.14,LT,-100,allocation,12,50,S,IB9048,187
60518S,C,8/17/2011 13:13,C,,,,-300,30.042203,9012.66,1634.97,ST,-300,allocation,12,51,S,IB9048,183
60518S,C,8/17/2011 13:13,C,,,,-100,30.042203,3004.22,626.14,ST,-100,allocation,12,52,S,IB9048,182
60518S,C,8/17/2011 13:13,C,,,,-100,30.042203,3004.22,326.15,ST,-100,allocation,12,53,S,IB9048,181
60518S,BAC,10/13/2011 11:48,BAC,,,,-300,6.232203,1869.66,355.64,ST,-1300,allocation,12,54,S,IB9048,167
60518S,AMZN 18JAN14 280.0 C,10/14/2011 12:41,AMZN,2014-01-18 00:00:00,280.00,C,-1,47.692659,-4769.27,3813.66,ST,1,allocation,12,55,O,IB9048,648
60518S,AAPL,10/19/2011,AAPL,,,,-100,403.400206,40340.02,12928.45,LT,-133,allocation,12,56,S,IB9048,12
60518S,AMZN 18JAN14 300.0 C,10/27/2011 14:31,AMZN,2014-01-18 00:00:00,300.00,C,-1,21.393164,-2139.32,1348.29,ST,1,allocation,12,57,O,IB9048,649
60518S,BIDU 19JAN13 180.0 C,10/27/2011 15:59,BIDU,2013-01-19 00:00:00,180.00,C,-1,19.193206,-1919.32,1188.72,ST,1,allocation,12,58,O,IB9048,702
60518S,AXL,10/28/2011 12:16,AXL,,,,-100,9.746703,974.67,254.58,ST,-500,allocation,12,59,S,IB9048,163
60518S,AXL,10/28/2011 12:16,AXL,,,,-100,9.750206,975.02,254.23,ST,-500,allocation,12,60,S,IB9048,163
60518S,AAPL,11/18/2011,AAPL,,,,-267,409.67094,109382.14,32845.38,LT,-267,allocation,12,61,S,IB9048,13
60518S,AAPL,11/18/2011,AAPL,,,,-33,409.67094,13519.14,4059.45,LT,-133,allocation,12,62,S,IB9048,12
60518S,LNKD 18FEB12 85.0 C,11/30/2011,LNKD,2012-02-18 00:00:00,85.00,C,-6,2.046436,-1227.86,0,ST,6,allocation,12,63,O,IB9048,794
60518S,AXL 21APR12 12.0 C,11/30/2011,AXL,2012-04-21 00:00:00,12.00,C,-4,0.345768,-138.31,138.31,ST,4,allocation,12,64,O,IB9048,669
60518S,AXL 21APR12 12.0 C,11/30/2011 15:12,AXL,2012-04-21 00:00:00,12.00,C,-4,0.345768,-138.31,-262.99,ST,4,allocation,12,65,O,IB9048,668
60518S,BAC 21JAN12 4.0 P,12/19/2011,BAC,2012-01-21 00:00:00,4.00,P,-19,0.084773,-161.07,161.07,ST,19,allocation,12,66,O,IB9048,696
60518S,BSDM 21JAN12 5.0 C,12/22/2011,BSDM,2012-01-21 00:00:00,5.00,C,-47,0.055225,259.56,-259.56,ST,-47,allocation,12,67,O,IB9048,757
60518S,ALSK 21JAN12 5.0 P,12/22/2011,ALSK,2012-01-21 00:00:00,5.00,P,-24,1.677076,-4024.98,0,ST,24,allocation,12,68,O,IB9048,621
60518S,AAPL 18JAN14 400.0 C,12/27/2011 15:56,AAPL,2014-01-18 00:00:00,400.00,C,-2,85.307225,17061.44,3027.56,ST,-2,allocation,12,69,O,IB9048,600
60518S,AXL 18FEB12 12.0 C,1/3/2012,AXL,2012-02-18 00:00:00,12.00,C,-5,0.292749,-146.37,0,ST,5,allocation,12,70,O,IB9048,667
60518S,AXL 21JAN12 11.0 C,1/3/2012,AXL,2012-01-21 00:00:00,11.00,C,-8,0.24475,-195.8,0,ST,8,allocation,12,71,O,IB9048,665
60518S,AXL,1/5/2012 11:27,AXL,,,,-100,10.9312,1093.12,136.13,ST,-500,allocation,12,72,S,IB9048,163
60518S,AXL,1/5/2012 11:27,AXL,,,,-100,10.934703,1093.47,135.78,ST,-500,allocation,12,73,S,IB9048,163
60518S,AXL,1/5/2012 11:27,AXL,,,,-100,10.938106,1093.81,135.44,ST,-500,allocation,12,74,S,IB9048,163
60518S,ASH 18FEB12 70.0 C,1/9/2012,ASH,2012-02-18 00:00:00,70.00,C,-16,0.24275,-388.4,388.4,ST,16,allocation,12,75,O,IB9048,657
60518S,CALX,1/13/2012 15:53,CALX,,,,-100,7.005706,700.57,33.84,ST,-100,allocation,12,76,S,IB9048,215
60518S,CALX,1/13/2012 15:56,CALX,,,,-100,6.9987,699.87,34.9,ST,-100,allocation,12,77,S,IB9048,217
60518S,CALX,1/13/2012 15:56,CALX,,,,-169,7.002203,1183.37,58.53,ST,-400,allocation,12,78,S,IB9048,216
60518S,CALX,1/13/2012 15:57,CALX,,,,-231,7.002203,1617.51,80,ST,-400,allocation,12,79,S,IB9048,216
60518S,C 18FEB12 26.0 P,1/17/2012,C,2012-02-18 00:00:00,26.00,P,-10,0.612743,-612.74,612.74,ST,10,allocation,12,80,O,IB9048,759
60518S,AAPL 18FEB12 420.0 P,1/18/2012 13:31,AAPL,2012-02-18 00:00:00,420.00,P,-1,11.360245,1136.02,273.22,ST,-5,allocation,12,81,O,IB9048,552
60518S,AAPL 18FEB12 415.0 P,1/18/2012 13:31,AAPL,2012-02-18 00:00:00,415.00,P,-1,9.509572,-950.96,-224.77,ST,5,allocation,12,82,O,IB9048,549
60518S,AAPL 18FEB12 440.0 C,1/18/2012 13:31,AAPL,2012-02-18 00:00:00,440.00,C,-1,9.529572,-952.96,222.65,ST,4,allocation,12,83,O,IB9048,545
60518S,AAPL 18FEB12 435.0 C,1/18/2012 13:31,AAPL,2012-02-18 00:00:00,435.00,C,-1,11.720245,1172.02,-252.77,ST,-5,allocation,12,84,O,IB9048,542
60518S,AAPL 18FEB12 420.0 P,1/18/2012 13:31,AAPL,2012-02-18 00:00:00,420.00,P,-4,11.346495,4538.6,1098.4,ST,-5,allocation,12,85,O,IB9048,552
60518S,AAPL 18FEB12 415.0 P,1/18/2012 13:31,AAPL,2012-02-18 00:00:00,415.00,P,-4,9.503322,-3801.33,-901.57,ST,5,allocation,12,86,O,IB9048,549
60518S,AAPL 18FEB12 440.0 C,1/18/2012 13:31,AAPL,2012-02-18 00:00:00,440.00,C,-1,9.533322,-953.33,223.03,ST,1,allocation,12,87,O,IB9048,546
60518S,AAPL 18FEB12 440.0 C,1/18/2012 13:31,AAPL,2012-02-18 00:00:00,440.00,C,-3,9.533322,-2860,669.08,ST,4,allocation,12,88,O,IB9048,545
60518S,AAPL 18FEB12 435.0 C,1/18/2012 13:31,AAPL,2012-02-18 00:00:00,435.00,C,-4,11.716495,4686.6,-1009.57,ST,-5,allocation,12,89,O,IB9048,542
60518S,BJRI 18FEB12 45.0 C,1/19/2012,BJRI,2012-02-18 00:00:00,45.00,C,-2,2.042716,-408.54,0,ST,2,allocation,12,90,O,IB9048,704
60518S,AMZN 18FEB12 180.0 P,1/19/2012 10:10,AMZN,2012-02-18 00:00:00,180.00,P,-1,4.820245,482.02,55.61,ST,-5,allocation,12,91,O,IB9048,643
60518S,AMZN 18FEB12 175.0 P,1/19/2012 10:10,AMZN,2012-02-18 00:00:00,175.00,P,-1,3.429689,-342.97,-44.76,ST,1,allocation,12,92,O,IB9048,640
60518S,AMZN 18FEB12 205.0 C,1/19/2012 10:10,AMZN,2012-02-18 00:00:00,205.00,C,-1,5.349652,-534.97,-37.39,ST,5,allocation,12,93,O,IB9048,635
60518S,AMZN 18FEB12 200.0 C,1/19/2012 10:10,AMZN,2012-02-18 00:00:00,200.00,C,-1,7.100245,710.02,39.24,ST,-1,allocation,12,94,O,IB9048,632
60518S,AMZN 18FEB12 180.0 P,1/19/2012 10:11,AMZN,2012-02-18 00:00:00,180.00,P,-1,4.766645,476.66,59.6,ST,-1,allocation,12,95,O,IB9048,644
60518S,AMZN 18FEB12 180.0 P,1/19/2012 10:11,AMZN,2012-02-18 00:00:00,180.00,P,-4,4.766645,1906.66,243.88,ST,-5,allocation,12,96,O,IB9048,643
60518S,AMZN 18FEB12 175.0 P,1/19/2012 10:11,AMZN,2012-02-18 00:00:00,175.00,P,-5,3.40329,-1701.64,-235.13,ST,5,allocation,12,97,O,IB9048,639
60518S,AMZN 18FEB12 205.0 C,1/19/2012 10:11,AMZN,2012-02-18 00:00:00,205.00,C,-1,5.433251,-543.33,-27.4,ST,1,allocation,12,98,O,IB9048,636
60518S,AMZN 18FEB12 205.0 C,1/19/2012 10:11,AMZN,2012-02-18 00:00:00,205.00,C,-4,5.433251,-2173.3,-116.12,ST,5,allocation,12,99,O,IB9048,635
60518S,AMZN 18FEB12 200.0 C,1/19/2012 10:11,AMZN,2012-02-18 00:00:00,200.00,C,-5,7.196645,3598.32,154.83,ST,-5,allocation,12,100,O,IB9048,631
60518S,BRCM 18FEB12 32.0 P,1/20/2012,BRCM,2012-02-18 00:00:00,32.00,P,-22,0.601966,-1324.33,1324.33,ST,22,allocation,12,101,O,IB9048,750
60518S,AXL,1/20/2012 12:54,AXL,,,,-500,11.294703,5647.35,-25.08,ST,-800,allocation,12,102,S,IB9048,162
60518S,AXL,1/20/2012 12:54,AXL,,,,-300,11.294703,3388.41,-15.05,ST,-800,allocation,12,103,S,IB9048,162
60518S,BRCM 18FEB12 33.0 P,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,33.00,P,-2,0.827245,165.45,-10.9,ST,-16,allocation,12,104,O,IB9048,756
60518S,BRCM 18FEB12 33.0 P,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,33.00,P,-2,0.837245,167.45,-12.9,ST,-16,allocation,12,105,O,IB9048,756
60518S,BRCM 18FEB12 33.0 P,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,33.00,P,-1,0.840245,84.02,-6.75,ST,-16,allocation,12,106,O,IB9048,756
60518S,BRCM 18FEB12 33.0 P,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,33.00,P,-11,0.873369,960.71,-110.69,ST,-16,allocation,12,107,O,IB9048,756
60518S,BRCM 18FEB12 33.0 P,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,33.00,P,-6,0.873369,524.02,-60.38,ST,-6,allocation,12,108,O,IB9048,755
60518S,BRCM 18FEB12 38.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,38.00,C,-10,0.416447,-416.45,79.2,ST,10,allocation,12,109,O,IB9048,745
60518S,BRCM 18FEB12 38.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,38.00,C,-7,0.416447,-291.51,55.44,ST,10,allocation,12,110,O,IB9048,744
60518S,BRCM 18FEB12 38.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,38.00,C,-2,0.394247,-78.85,11.4,ST,10,allocation,12,111,O,IB9048,744
60518S,BRCM 18FEB12 38.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,38.00,C,-1,0.392747,-39.27,5.55,ST,10,allocation,12,112,O,IB9048,744
60518S,BRCM 18FEB12 38.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,38.00,C,-1,0.392747,-39.27,5.55,ST,2,allocation,12,113,O,IB9048,743
60518S,BRCM 18FEB12 38.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,38.00,C,-1,0.389747,-38.97,5.25,ST,2,allocation,12,114,O,IB9048,743
60518S,BRCM 18FEB12 37.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,37.00,C,-2,0.637245,127.45,11.1,ST,-11,allocation,12,115,O,IB9048,738
60518S,BRCM 18FEB12 37.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,37.00,C,-1,0.637245,63.72,5.55,ST,-11,allocation,12,116,O,IB9048,738
60518S,BRCM 18FEB12 37.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,37.00,C,-2,0.647245,129.45,9.1,ST,-11,allocation,12,117,O,IB9048,738
60518S,BRCM 18FEB12 37.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,37.00,C,-6,0.673545,404.13,11.52,ST,-11,allocation,12,118,O,IB9048,738
60518S,BRCM 18FEB12 37.0 C,1/20/2012 15:10,BRCM,2012-02-18 00:00:00,37.00,C,-11,0.673545,740.9,-22.88,ST,-11,allocation,12,119,O,IB9048,737
60518S,ABT 18FEB12 55.0 P,1/24/2012 10:53,ABT,2012-02-18 00:00:00,55.00,P,-1,0.454245,45.42,0.85,ST,-1,allocation,12,120,O,IB9048,614
60518S,ABT 18FEB12 55.0 P,1/24/2012 10:53,ABT,2012-02-18 00:00:00,55.00,P,-1,0.460245,46.02,1.62,ST,-4,allocation,12,121,O,IB9048,611
60518S,ABT 18FEB12 55.0 C,1/24/2012 10:53,ABT,2012-02-18 00:00:00,55.00,C,-1,1.304245,130.42,1.85,ST,-1,allocation,12,122,O,IB9048,607
60518S,ABT 18FEB12 55.0 C,1/24/2012 10:53,ABT,2012-02-18 00:00:00,55.00,C,-1,1.310245,131.02,-0.05,ST,-1,allocation,12,123,O,IB9048,604
60518S,ABT 18FEB12 55.0 P,1/24/2012 10:53,ABT,2012-02-18 00:00:00,55.00,P,-1,0.457245,45.72,1.55,ST,-1,allocation,12,124,O,IB9048,613
60518S,ABT 18FEB12 55.0 P,1/24/2012 10:53,ABT,2012-02-18 00:00:00,55.00,P,-1,0.457245,45.72,1.55,ST,-1,allocation,12,125,O,IB9048,612
60518S,ABT 18FEB12 55.0 P,1/24/2012 10:53,ABT,2012-02-18 00:00:00,55.00,P,-3,0.457245,137.17,5.76,ST,-4,allocation,12,126,O,IB9048,611
